ICRISAT_ac,Table_name,Mission_co,Collectors,Alternate_,Local_name,Species_nu,Cultivar_n,Biological,Donor_coop,Donor_coun,Date_recei,Date_of_co,Source_cou,Province,Location,Latitude,Longitude,Elevation,Genus,Species,Sauthor,Subsp
31537,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 26,Inkonge,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,Kirundo,Kabonga; Busoni,-2.51,30.290001,0,Sorghum,bicolor,(L.) Moench,bicolor
31538,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 27,Agatara,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,Kirundo,Kabonga; Busoni,-2.51,30.290001,0,Sorghum,bicolor,(L.) Moench,bicolor
31562,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 96,Nampigwe,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Burara,-2.5,30.23,0,Sorghum,bicolor,(L.) Moench,bicolor
31563,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 99,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Burara,-2.5,30.23,0,Sorghum,bicolor,(L.) Moench,bicolor
31565,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 101,Gatwe,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,Kirundo,Nyakisozi,-2.46,30.299999,0,Sorghum,bicolor,(L.) Moench,bicolor
31566,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 107,Rubonbongor,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Kiri Colline,-2.37,30.5,0,Sorghum,bicolor,(L.) Moench,bicolor
31567,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 108,Amaganzarubingo,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Kiri Colline,-2.37,30.5,0,Sorghum,bicolor,(L.) Moench,bicolor
31568,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 109,Camwiha,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Kiri Colline,-2.37,30.5,0,Sorghum,bicolor,(L.) Moench,bicolor
31569,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 110,Rubaza,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Kiri Colline,-2.37,30.5,0,Sorghum,bicolor,(L.) Moench,bicolor
31558,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 92,Mbonouamatama,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Sasa,-2.35,29.98,0,Sorghum,bicolor,(L.) Moench,bicolor
31559,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 93,Rukino,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Sasa,-2.35,29.98,0,Sorghum,bicolor,(L.) Moench,bicolor
31560,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 94,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Sasa,-2.35,29.98,0,Sorghum,bicolor,(L.) Moench,bicolor
31561,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,IZ 95,Rucumu,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0318,GBR,09/30/1986,,BDI,,Sasa,-2.35,29.98,0,Sorghum,bicolor,(L.) Moench,bicolor
25525,ICRISATSOSORGHUM,ICRISAT-MISN-093,PK 109,,,3573,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,10/19/1983,06/27/1982,BDI,Bujumbura,Sab Expirement station,-3.34,29.4,850,Sorghum,bicolor,(L.) Moench,bicolor
25521,ICRISATSOSORGHUM,ICRISAT-MISN-093,PK 95,,,3573,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,10/19/1983,06/26/1982,BDI,Bubanza,Shari; Mugerero 32N,-3.25,29.4,1100,Sorghum,bicolor,(L.) Moench,bicolor
26566,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4322,Dobi boure,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atlantique,Kouande; Ouidah,6.4,2.06,0,Sorghum,bicolor,(L.) Moench,bicolor
26419,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3985,Baba foun foun,3562,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Mono,Dogbo Hahome; Dogbo-Tota,6.8,1.73,0,Sorghum,bicolor,(L.) Moench,bicolor
26420,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3986,Baba foun foun,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Mono,Dogbo Hahome; Dogbo-Tota,6.8,1.73,0,Sorghum,bicolor,(L.) Moench,bicolor
26437,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4014,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Mono,Tchi-kada; Lalo,6.8,2.03,0,Sorghum,bicolor,(L.) Moench,bicolor
26413,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3975,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Zinkame; Djidja,7.3,1.91,0,Sorghum,bicolor,(L.) Moench,bicolor
26414,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3976,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Zinkame; Djidja,7.3,1.91,0,Sorghum,bicolor,(L.) Moench,bicolor
26601,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4479,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Agouna; Djidja,7.56,1.7,0,Sorghum,bicolor,(L.) Moench,bicolor
26416,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3981,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Paouignan; Dassa,7.66,2.18,0,Sorghum,bicolor,(L.) Moench,bicolor
26417,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3982,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Paouignan; Dassa,7.66,2.18,0,Sorghum,bicolor,(L.) Moench,bicolor
26418,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3983,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Paouignan; Dassa,7.66,2.18,0,Sorghum,bicolor,(L.) Moench,bicolor
26602,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4480,Baba kpikpa,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Tchetti; Savalou,7.83,1.66,0,Sorghum,bicolor,(L.) Moench,bicolor
26421,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3987,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Boubou; Glazoue,8.01,2.23,0,Sorghum,bicolor,(L.) Moench,bicolor
26600,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4477,Baba foun foun,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Doume; Savalou,8.01,1.65,0,Sorghum,bicolor,(L.) Moench,bicolor
26422,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3988,Baba kpikpa,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Save,8.03,2.48,0,Sorghum,bicolor,(L.) Moench,bicolor
26423,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3995,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Idouya; Ouesse,8.43,2.58,0,Sorghum,bicolor,(L.) Moench,bicolor
26425,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3997,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Ouesse,8.48,2.43,0,Sorghum,bicolor,(L.) Moench,bicolor
26596,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4464,Dompago,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Zou,Pira; Bante,8.5,1.73,0,Sorghum,bicolor,(L.) Moench,bicolor
26426,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3998,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Tchaourou,8.88,2.6,0,Sorghum,bicolor,(L.) Moench,bicolor
26594,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4458,Anofono,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Bassila,9.01,1.66,0,Sorghum,bicolor,(L.) Moench,bicolor
26430,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4004,Dobi wounkore,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Agrabansou; Tchaourou,9.2,2.23,0,Sorghum,bicolor,(L.) Moench,bicolor
26431,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4005,Dossanou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Agrabansou; Tchaourou,9.2,2.23,0,Sorghum,bicolor,(L.) Moench,bicolor
26429,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4001,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Gbetebou; Tchaourou,9.2,2.43,0,Sorghum,bicolor,(L.) Moench,bicolor
26428,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4000,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Barerou; Tchaourou,9.35,2.4,0,Sorghum,bicolor,(L.) Moench,bicolor
26427,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 3999,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Tourou; Parakou,9.35,2.55,0,Sorghum,bicolor,(L.) Moench,bicolor
26579,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4371,Kandouaga,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Tiana; Parakou,9.41,2.56,0,Sorghum,bicolor,(L.) Moench,bicolor
26598,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4469,Zoupera,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Kakandoni; Djougou rural,9.5,1.63,0,Sorghum,bicolor,(L.) Moench,bicolor
26434,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 401,Dobi,3562,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sandilo; Perere,9.51,3.15,0,Sorghum,bicolor,(L.) Moench,bicolor
26433,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4010,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Guinagourou; Perere,9.57,2.95,0,Sorghum,bicolor,(L.) Moench,bicolor
26456,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4048,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sirarou; Ndali,9.58,2.65,0,Sorghum,bicolor,(L.) Moench,bicolor
26435,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4012,,3562,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Diguidirou; Perere,9.61,3.13,0,Sorghum,bicolor,(L.) Moench,bicolor
26436,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4013,Gaouri bellki,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Santou; Perere,9.71,2.85,0,Sorghum,bicolor,(L.) Moench,bicolor
26589,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4420,Za,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Taneka-Koko; Copargo,9.86,1.5,0,Sorghum,bicolor,(L.) Moench,bicolor
26458,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4054,Dobi soen,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sakarou; Ndali,9.88,2.78,0,Sorghum,bicolor,(L.) Moench,bicolor
26455,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4047,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Biro; Nikki,9.9,2.95,0,Sorghum,bicolor,(L.) Moench,bicolor
26445,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4027,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Nikki-wenou; Nikki,9.9,3.26,0,Sorghum,bicolor,(L.) Moench,bicolor
26588,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4419,Dobi farou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Birni; Kouande,10,1.51,0,Sorghum,bicolor,(L.) Moench,bicolor
26454,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4046,Saade,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sakabansi; Nikki,10.03,3.38,0,Sorghum,bicolor,(L.) Moench,bicolor
26459,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4059,,3562,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Guessou sud; Bembereke,10.05,2.63,0,Sorghum,bicolor,(L.) Moench,bicolor
26452,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4040,Esse poua,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sakabansi; Nikki,10.05,3.38,0,Sorghum,bicolor,(L.) Moench,bicolor
26453,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4043,Esse poua,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sakabansi; Nikki,10.05,3.38,0,Sorghum,bicolor,(L.) Moench,bicolor
26438,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4015,Dobi piki,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Derassi; Kalale,10.16,3.25,0,Sorghum,bicolor,(L.) Moench,bicolor
26580,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4384,Timpo,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Boukombe,10.18,1.1,0,Sorghum,bicolor,(L.) Moench,bicolor
26461,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4061,Gaouri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Siki; Sinende,10.18,2.38,0,Sorghum,bicolor,(L.) Moench,bicolor
26464,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4066,Sakara bokourou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Bouanri; Bembereke,10.2,2.86,0,Sorghum,bicolor,(L.) Moench,bicolor
26448,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4030,Dobi soarou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Bouka Gando; Kalale,10.2,3.16,0,Sorghum,bicolor,(L.) Moench,bicolor
26465,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4071,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Bembereke,10.21,2.66,0,Sorghum,bicolor,(L.) Moench,bicolor
26439,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4017,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Bessassi; Kalale,10.21,3.16,0,Sorghum,bicolor,(L.) Moench,bicolor
26440,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4019,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Bessassi; Kalale,10.21,3.16,0,Sorghum,bicolor,(L.) Moench,bicolor
26498,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4134,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Angaradebou; Kalale,10.25,3.25,0,Sorghum,bicolor,(L.) Moench,bicolor
26525,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4183,Tiaga,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Angaradebou; Kalale,10.25,3.25,0,Sorghum,bicolor,(L.) Moench,bicolor
26586,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4401,Tiyomiiti,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Kouaba; Natingou,10.25,1.23,0,Sorghum,bicolor,(L.) Moench,bicolor
26560,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4294,Toko bessenou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Mekrou-gourou; Kouande,10.26,1.81,0,Sorghum,bicolor,(L.) Moench,bicolor
26562,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4304,Maagani,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Niekene; Kouande,10.3,1.65,0,Sorghum,bicolor,(L.) Moench,bicolor
26587,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4415,Yoapega,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Natitingou,10.31,1.36,0,Sorghum,bicolor,(L.) Moench,bicolor
26451,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4037,Gaouri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Peonga; Kalale,10.33,3.26,0,Sorghum,bicolor,(L.) Moench,bicolor
26462,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4062,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sinende,10.35,2.38,0,Sorghum,bicolor,(L.) Moench,bicolor
26449,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4032,Maali,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Dunkassa; Kalale,10.36,3.13,0,Sorghum,bicolor,(L.) Moench,bicolor
26450,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4033,Gaffa,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Dunkassa; Kalale,10.36,3.13,0,Sorghum,bicolor,(L.) Moench,bicolor
26469,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4088,Sakara bokourou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Gamia; Bembereke,10.4,2.73,0,Sorghum,bicolor,(L.) Moench,bicolor
26442,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4022,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Gawinzi; Kalale,10.4,3.56,0,Sorghum,bicolor,(L.) Moench,bicolor
26443,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4023,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Gawinzi; Kalale,10.4,3.56,0,Sorghum,bicolor,(L.) Moench,bicolor
26470,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4090,Toko bessenou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Boke; Bembereke,10.45,2.81,0,Sorghum,bicolor,(L.) Moench,bicolor
26567,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4324,Toko bessenou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Kabare; Kouande,10.46,1.7,0,Sorghum,bicolor,(L.) Moench,bicolor
26565,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4308,Dobi pika,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Toukountouna,10.49,1.38,0,Sorghum,bicolor,(L.) Moench,bicolor
26441,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4021,Esse,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Basso; Kalale,10.5,3.68,0,Sorghum,bicolor,(L.) Moench,bicolor
26444,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4025,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Kalele; Bembereke,10.5,2.88,0,Sorghum,bicolor,(L.) Moench,bicolor
26446,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4028,Toko bessenou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Kouri; Sinende,10.51,2.46,0,Sorghum,bicolor,(L.) Moench,bicolor
26447,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4029,Yere koun,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Kouri; Sinende,10.51,2.46,0,Sorghum,bicolor,(L.) Moench,bicolor
26467,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4073,Sakara bokourou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Beroubouay; Bembereke,10.53,2.73,0,Sorghum,bicolor,(L.) Moench,bicolor
26569,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4327,Soteya,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Tchakalakou; Tchoukoutouna,10.55,1.33,0,Sorghum,bicolor,(L.) Moench,bicolor
26581,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4385,Kahorsossou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Tanguieta; Atakora,10.61,1.26,0,Sorghum,bicolor,(L.) Moench,bicolor
26553,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4271,Dobi soarou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Yakrigourou; Kerou,10.71,2.03,0,Sorghum,bicolor,(L.) Moench,bicolor
26548,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4251,Maali,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Kerou; Gogounou,10.78,2.71,0,Sorghum,bicolor,(L.) Moench,bicolor
26480,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4105,Gba'e gban loua,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Libante; Segbana,10.8,3.58,0,Sorghum,bicolor,(L.) Moench,bicolor
26468,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4086,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Bagou; Gogounou,10.82,2.71,0,Sorghum,bicolor,(L.) Moench,bicolor
26575,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4353,Ila kha,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Atakora,Pouri; Materi,10.93,1.08,0,Sorghum,bicolor,(L.) Moench,bicolor
26485,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4110,Essetinian,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Segbana,10.93,3.7,0,Sorghum,bicolor,(L.) Moench,bicolor
26492,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4125,Dobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Bensakou; Kandi,10.98,3.15,0,Sorghum,bicolor,(L.) Moench,bicolor
26473,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4095,Maali,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Borodarou; Gogounou,10.98,2.88,0,Sorghum,bicolor,(L.) Moench,bicolor
26540,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4237,Dobi pika,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Gbassa; Banikoara,11.02,2.25,0,Sorghum,bicolor,(L.) Moench,bicolor
26475,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4098,Toko bessenou,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Pade; Kandi,11.03,2.88,0,Sorghum,bicolor,(L.) Moench,bicolor
26527,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4191,Maredobi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Sansoro; Kandi,11.08,2.76,0,Sorghum,bicolor,(L.) Moench,bicolor
26508,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 4150,Dawada,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,10/31/1983,,BEN,Borgou,Goungoun; Kandi,11.13,3.08,0,Sorghum,bicolor,(L.) Moench,bicolor
